"Date","WaterLevel_m","vol_m3"
2019-11-27,10.2111111111111,757300.865722222
2019-11-28,10.2222222222222,759430.892444444
2019-11-29,10.2333333333333,761560.919166666
2019-11-30,10.2444444444444,763690.945888889
2019-12-01,10.2555555555556,765820.972611111
2019-12-02,10.2666666666667,767950.999333333
2019-12-03,10.2777777777778,770081.026055556
2019-12-04,10.2888888888889,772211.052777778
2019-12-05,10.3,774341.0795
2019-12-06,10.3,774341.0795
2019-12-07,10.2833333333333,771146.039416667
2019-12-08,10.2666666666667,767950.999333333
2019-12-09,10.25,764755.95925
2019-12-10,10.2333333333333,761560.919166666
2019-12-11,10.2166666666667,758365.879083333
2019-12-12,10.2,755170.839
2019-12-13,10.2166666666667,758365.879083333
2019-12-14,10.2333333333333,761560.919166666
2019-12-15,10.25,764755.95925
2019-12-16,10.2666666666667,767950.999333333
2019-12-17,10.2833333333333,771146.039416667
2019-12-18,10.3,774341.0795
2019-12-19,10.2875,771944.7994375
2019-12-20,10.275,769548.519375
2019-12-21,10.2625,767152.2393125
2019-12-22,10.25,764755.95925
2019-12-23,10.2375,762359.6791875
2019-12-24,10.225,759963.399125
2019-12-25,10.2125,757567.1190625
2019-12-26,10.2,755170.839
2019-12-27,10.2,755170.839
2019-12-28,10.2,755170.839
2019-12-29,10.2,755170.839
2019-12-30,10.2,755170.839
2019-12-31,10.2,755170.839
2020-01-01,10.2,755170.839
2020-01-02,10.2,755170.839
2020-01-03,10.2,755170.839
2020-01-04,10.2,755170.839
2020-01-05,10.2,755170.839
2020-01-06,10.2,755170.839
2020-01-07,10.2111111111111,757300.865722222
2020-01-08,10.2222222222222,759430.892444444
2020-01-09,10.2333333333333,761560.919166666
2020-01-10,10.2444444444444,763690.945888889
2020-01-11,10.2555555555556,765820.972611111
2020-01-12,10.2666666666667,767950.999333333
2020-01-13,10.2777777777778,770081.026055556
2020-01-14,10.2888888888889,772211.052777778
2020-01-15,10.3,774341.0795
2020-01-16,10.3,774341.0795
2020-01-17,10.3,774341.0795
2020-01-18,10.3,774341.0795
2020-01-19,10.3,774341.0795
2020-01-20,10.3,774341.0795
2020-01-21,10.3,774341.0795
2020-01-22,10.3,774341.0795
2020-01-23,10.3,774341.0795
2020-01-24,10.2857142857143,771602.473714286
2020-01-25,10.2714285714286,768863.867928572
2020-01-26,10.2571428571429,766125.262142857
2020-01-27,10.2428571428571,763386.656357143
2020-01-28,10.2285714285714,760648.050571428
2020-01-29,10.2142857142857,757909.444785714
2020-01-30,10.2,755170.839
2020-01-31,10.2166666666667,758365.879083333
2020-02-01,10.2333333333333,761560.919166666
2020-02-02,10.25,764755.95925
2020-02-03,10.2666666666667,767950.999333333
2020-02-04,10.2833333333333,771146.039416667
2020-02-05,10.3,774341.0795
2020-02-06,10.35,783926.19975
2020-02-07,10.4,793511.32
2020-02-08,10.45,803096.44025
2020-02-09,10.5,812681.5605
2020-02-10,10.55,822266.68075
2020-02-11,10.6,831851.801
2020-02-12,10.65,841436.92125
2020-02-13,10.7,851022.0415
2020-02-14,10.7,851022.0415
2020-02-15,10.7,851022.0415
2020-02-16,10.7,851022.0415
2020-02-17,10.7,851022.0415
2020-02-18,10.7,851022.0415
2020-02-19,10.7,851022.0415
2020-02-20,10.7,851022.0415
2020-02-21,10.7,851022.0415
2020-02-22,10.6857142857143,848283.435714286
2020-02-23,10.6714285714286,845544.829928571
2020-02-24,10.6571428571429,842806.224142857
2020-02-25,10.6428571428571,840067.618357143
2020-02-26,10.6285714285714,837329.012571429
2020-02-27,10.6142857142857,834590.406785714
2020-02-28,10.6,831851.801
2020-02-29,10.6333333333333,838241.881166667
2020-03-01,10.6666666666667,844631.961333333
2020-03-02,10.7,851022.0415
2020-03-03,10.7333333333333,857412.121666667
2020-03-04,10.7666666666667,863802.201833333
2020-03-05,10.8,870192.282
2020-03-06,10.775,865399.721875
2020-03-07,10.75,860607.16175
2020-03-08,10.725,855814.601625
2020-03-09,10.7,851022.0415
2020-03-10,10.7157142857143,854034.507864285
2020-03-11,10.7314285714286,857046.974228571
2020-03-12,10.7471428571429,860059.440592857
2020-03-13,10.7628571428571,863071.906957143
2020-03-14,10.7785714285714,866084.373321429
2020-03-15,10.7942857142857,869096.839685714
2020-03-16,10.81,872109.30605
2020-03-17,10.9,889362.5225
2020-03-18,10.8714285714286,883885.310928572
2020-03-19,10.8428571428571,878408.099357143
2020-03-20,10.8142857142857,872930.887785714
2020-03-21,10.7857142857143,867453.676214286
2020-03-22,10.7571428571429,861976.464642857
2020-03-23,10.7285714285714,856499.253071428
2020-03-24,10.7,851022.0415
2020-03-25,10.7433333333333,859329.145716666
2020-03-26,10.7866666666667,867636.249933333
2020-03-27,10.83,875943.35415
2020-03-28,10.8733333333333,884250.458366667
2020-03-29,10.9166666666667,892557.562583334
2020-03-30,10.96,900864.6668
2020-03-31,10.9733333333333,903420.698866667
2020-04-01,10.9866666666667,905976.730933333
2020-04-02,11,908532.763
2020-04-03,10.9833333333333,905337.722916667
2020-04-04,10.9666666666667,902142.682833333
2020-04-05,10.95,898947.64275
2020-04-06,10.9333333333333,895752.602666667
2020-04-07,10.9166666666667,892557.562583334
2020-04-08,10.9,889362.5225
2020-04-09,10.95,898947.64275
2020-04-10,11,908532.763
2020-04-11,11.05,919271.51765
2020-04-12,11.1,930010.2723
2020-04-13,11.15,940749.02695
2020-04-14,11.2,951487.7816
2020-04-15,11.25,962226.53625
2020-04-16,11.3,972965.2909
2020-04-17,11.28,968669.78904
2020-04-18,11.26,964374.28718
2020-04-19,11.24,960078.78532
2020-04-20,11.22,955783.28346
2020-04-21,11.2,951487.7816
2020-04-22,11.2142857142857,954555.997214286
2020-04-23,11.2285714285714,957624.212828571
2020-04-24,11.2428571428571,960692.428442857
2020-04-25,11.2571428571429,963760.644057143
2020-04-26,11.2714285714286,966828.859671429
2020-04-27,11.2857142857143,969897.075285714
2020-04-28,11.3,972965.2909
2020-04-29,11.3,972965.2909
2020-04-30,11.3,972965.2909
2020-05-01,11.3,972965.2909
2020-05-02,11.3,972965.2909
2020-05-03,11.3,972965.2909
2020-05-04,11.3,972965.2909
2020-05-05,11.3,972965.2909
2020-05-06,11.3,972965.2909
2020-05-07,11.3,972965.2909
2020-05-08,11.2857142857143,969897.075285714
2020-05-09,11.2714285714286,966828.859671429
2020-05-10,11.2571428571429,963760.644057143
2020-05-11,11.2428571428571,960692.428442857
2020-05-12,11.2285714285714,957624.212828571
2020-05-13,11.2142857142857,954555.997214286
2020-05-14,11.2,951487.7816
2020-05-15,11.275,967595.913575
2020-05-16,11.35,983704.04555
2020-05-17,11.425,999812.177525
2020-05-18,11.5,1015920.3095
2020-05-19,11.575,1032028.441475
2020-05-20,11.65,1048136.57345
2020-05-21,11.725,1064244.705425
2020-05-22,11.8,1080352.8374
2020-05-23,11.825,1085722.214725
2020-05-24,11.85,1091091.59205
2020-05-25,11.875,1096460.969375
2020-05-26,11.9,1101830.3467
2020-05-27,11.9,1101830.3467
2020-05-28,11.9,1101830.3467
2020-05-29,11.9,1101830.3467
2020-05-30,11.9,1101830.3467
2020-05-31,11.9,1101830.3467
2020-06-01,11.9,1101830.3467
2020-06-02,11.9,1101830.3467
2020-06-03,11.9,1101830.3467
2020-06-04,11.9,1101830.3467
2020-06-05,11.9,1101830.3467
2020-06-06,11.9,1101830.3467
2020-06-07,11.9,1101830.3467
2020-06-08,11.9,1101830.3467
2020-06-09,11.9,1101830.3467
2020-06-10,11.9,1101830.3467
2020-06-11,11.9,1101830.3467
2020-06-12,11.9,1101830.3467
2020-06-13,11.9,1101830.3467
2020-06-14,11.9,1101830.3467
2020-06-15,11.9,1101830.3467
2020-06-16,11.9,1101830.3467
2020-06-17,11.9,1101830.3467
2020-06-18,12.1809113071062,1165610.84770313
2020-06-19,12.2064867934593,1171591.23447002
2020-06-20,12.2287586383061,1176799.12159903
2020-06-21,12.2353369357401,1178337.34309676
2020-06-22,12.2352494176645,1178316.87850287
2020-06-23,12.23082610613,1177282.56332304
2020-06-24,12.2233790068077,1175541.18747493
2020-06-25,12.2264132462704,1176250.69208727
2020-06-26,12.2328766365972,1177762.04453806
2020-06-27,12.2163699302778,1173902.23570882
2020-06-28,12.1989751529167,1169834.76676973
2020-06-29,12.17970485875,1165328.74054456
2020-06-30,12.1589282263194,1160470.48307361
2020-07-01,12.1370067565278,1155344.52511359
2020-07-02,12.099267544,1146519.86058608
2020-07-03,12.0585203546528,1136991.8325128
2020-07-04,12.0334715507639,1131134.60136437
2020-07-05,12.0088593582639,1125379.46426555
2020-07-06,11.9837783227778,1119823.84376598
2020-07-07,11.9567040708333,1114008.96878671
2020-07-08,11.9284802735417,1107947.20009858
2020-07-09,11.9009133489583,1102026.51130747
2020-07-10,11.8755383902778,1096576.60219698
2020-07-11,11.8620652204861,1093682.90090197
2020-07-12,11.8321931210417,1087267.11796568
2020-07-13,11.8056232754861,1081560.57691549
2020-07-14,11.7729466649306,1074542.4548445
2020-07-15,11.7381322665278,1067065.1891898
2020-07-16,11.705388223125,1060032.58422278
2020-07-17,11.6751264472917,1053533.10850383
2020-07-18,11.6425477628472,1046536.01852245
2020-07-19,11.6079346489583,1039101.98376795
2020-07-20,11.5725370397222,1031499.45895228
2020-07-21,11.5396692849306,1024440.2838602
2020-07-22,11.5139030563889,1018906.33972891
2020-07-23,11.5136364977622,1018849.08957508
2020-07-24,11.5341628968056,1023257.64883856
2020-07-25,11.5023439364583,1016423.72867082
2020-07-26,11.4671951986111,1008874.65523085
2020-07-27,11.4318389472222,1001281.01305067
2020-07-28,11.39546272875,993468.307345315
2020-07-29,11.3620992592361,986302.665077667
2020-07-30,11.3285172667361,979090.089515354
2020-07-31,11.3144821082639,976075.687049213
2020-08-01,11.2865544795139,970077.527987162
2020-08-02,11.2644327392361,965326.32916168
2020-08-03,11.242440939375,960603.038301273
2020-08-04,11.2220122633333,956215.467504557
2020-08-05,11.2016324054861,951838.381640093
2020-08-06,11.1935729830986,950107.418447288
2020-08-07,11.1760886111806,946352.210842545
2020-08-08,11.1616001098611,943240.44162423
2020-08-09,11.1479131975,940300.83374899
2020-08-10,11.1345748209722,937436.082689767
2020-08-11,11.1220408581944,934744.099668511
2020-08-12,11.1111335347552,932401.478262476
2020-08-13,11.0957327259124,929093.768110981
2020-08-14,11.09539423625,929021.068962258
2020-08-15,11.1156432845139,933370.060186296
2020-08-16,11.1378949652083,938149.166976851
2020-08-17,11.1149734874453,933226.204458589
2020-08-18,11.0910581810417,928089.792301635
2020-08-19,11.0803005776389,925779.327030346
2020-08-20,11.066356422766,922784.469870706
2020-08-21,11.0585854625,921115.461156885
2020-08-22,11.0538549504861,920099.464999165
2020-08-23,11.0467789197917,918579.709848695
2020-08-24,11.0387855561111,916862.93442082
2020-08-25,11.0309463246528,915179.262755309
2020-08-26,11.0125420438732,911226.481639285
2020-08-27,11.0051391728472,909636.529326205
2020-08-28,11.0021477909028,908994.054990889
2020-08-29,10.9992373138889,908386.55423824
2020-08-30,10.9901204798611,906638.835229129
2020-08-31,11.0236853063194,913619.776867492
2020-09-01,11.0689869248611,923349.436202829
2020-09-02,11.0666848645139,922855.010977662
2020-09-03,11.05858415875,921115.181143858
2020-09-04,11.0476141165278,918759.089305366
2020-09-05,11.0336369749306,915757.147418949
2020-09-06,11.021527020625,913156.230856747
2020-09-07,11.0105785627083,910804.774789488
2020-09-08,10.9994133201389,908420.29505966
2020-09-09,11.004668371087,909535.412834359
2020-09-10,11.013598916875,911453.471636527
2020-09-11,11.0054483064583,909702.923526281
2020-09-12,10.999055585625,908351.716492996
2020-09-13,10.9918339695139,906967.315316509
2020-09-14,10.9829826659028,905270.499126874
2020-09-15,10.9711418635417,903000.588837119
2020-09-16,10.9234776129545,893863.237367045
2020-09-17,10.9036598359722,890064.121857781
2020-09-18,10.9310447425694,895313.874313168
2020-09-19,10.9217802226389,893537.84356131
2020-09-20,10.9106138211806,891397.217546552
2020-09-21,10.8983477790278,889045.787766034
2020-09-22,10.888287681875,887117.242947312
2020-09-23,10.8788722890972,885312.289507792
2020-09-24,10.8697990582639,883572.929335922
2020-09-25,10.8908983688194,887617.717913264
2020-09-26,10.926696156875,894480.239977195
2020-09-27,10.9223501786806,893647.105505242
2020-09-28,10.9205751230556,893306.823072921
2020-09-29,10.9401083401389,897051.387765183
2020-09-30,10.9796024767361,904622.508734269
2020-10-01,10.9936880615789,907322.749224472
2020-10-02,11.0229314490972,913457.867112481
2020-10-03,11.0120750504167,911126.183076219
2020-10-04,11.0034352440278,909270.567855543
2020-10-05,11.0022508388889,909016.187131689
2020-10-06,10.998015193125,908152.270748602
2020-10-07,10.9894670838194,906513.577636524
2020-10-08,10.978666239375,904443.029780493
2020-10-09,10.9666700734722,902143.335926152
2020-10-10,10.9658089465972,901978.255833204
2020-10-11,10.9923417077083,907064.649949494
2020-10-12,11.0218745424306,913230.869884855
2020-10-13,11.0214459708333,913138.823380204
2020-10-14,11.0216623443662,913185.295025848
2020-10-15,11.0243443519444,913761.323452893
2020-10-16,11.0188428890972,912579.746258245
2020-10-17,11.0079691795139,910244.344271229
2020-10-18,10.9992463677083,908388.289877202
2020-10-19,10.9904359149306,906699.304890563
2020-10-20,10.9825896577083,905195.158510814
2020-10-21,10.9746068688889,903664.838695519
2020-10-22,10.9621929959722,901285.06940203
2020-10-23,10.9515344775694,899241.805790481
2020-10-24,10.9444782204167,897889.104323995
2020-10-25,10.9652972971528,901880.171404187
2020-10-26,10.966660050274,902141.414454941
2020-10-27,10.966660050274,902141.414454941
2020-10-28,10.966660050274,902141.414454941
2020-10-29,10.966660050274,902141.414454941
2020-10-30,11.1171255960465,933688.42378357
2020-10-31,11.1184860389583,933980.613036477
2020-11-01,11.1323270835417,936953.32467408
2020-11-02,11.1379093064583,938152.247120154
2020-11-03,11.1329557807639,937088.353178452
2020-11-04,11.1270996254861,935830.596884045
2020-11-05,11.1226671652083,934878.614815666
2020-11-06,11.1185302215972,933990.102366854
2020-11-07,11.11404568375,933026.935333655
2020-11-08,11.1099547335417,932148.301122201
2020-11-09,11.10573297375,931241.572270323
2020-11-10,11.096771853,929316.946727857
2020-11-11,11.1729239753472,945672.525887129
2020-11-12,11.3813325413889,990433.495040725
2020-11-13,11.476743066875,1010925.29952518
2020-11-14,11.4803155591667,1011692.58188937
2020-11-15,11.4679281958333,1009032.08477743
2020-11-16,11.4446826230556,1004039.51472224
2020-11-17,11.41637879,997960.556345477
2020-11-18,11.3854120475694,991309.671360048
2020-11-19,11.3544608052778,984662.11541839
2020-11-20,11.3256164954167,978467.076085448
2020-11-21,11.3004081994444,973052.961973643
2020-11-22,11.2799535932639,968659.822028936
2020-11-23,11.26289742875,964996.582709242
2020-11-24,11.2458589372917,961337.139121699
2020-11-25,11.2323835945833,958442.971138309
2020-11-26,11.2231384136111,956457.336535199
2020-11-27,11.2133030684722,954344.949368307
2020-11-28,11.2030119178472,952134.666535745
2020-11-29,11.1929304536806,949969.419131773
2020-11-30,11.2365931136111,959347.070978986
2020-12-01,11.2428306881944,960686.746640216
2020-12-02,11.233286006875,958636.786822177
2020-12-03,11.2237367624306,956585.846958542
2020-12-04,11.2228024806944,956385.18651178
2020-12-05,11.2721189249306,966977.13040902
2020-12-06,11.2760629135417,967824.200929762
2020-12-07,11.2733115664583,967233.280104064
2020-12-08,11.2648102472917,965407.40848942
2020-12-09,11.2542056172222,963129.798080025
2020-12-10,11.2435332645833,960837.642549479
2020-12-11,11.2348267496528,958967.699995563
2020-12-12,11.2274194215972,957376.79042355
2020-12-13,11.2211288278472,956025.727565868
2020-12-14,11.2460227027778,961372.311869208
2020-12-15,11.258932725,964145.063092618
2020-12-16,11.26705117625,965888.704214853
2020-12-17,11.2776658017361,968168.461390792
2020-12-18,11.2732502177778,967220.103935492
2020-12-19,11.2668352607639,965842.330946243
2020-12-20,11.2606662779167,964517.387081516
2020-12-21,11.2543970511806,963170.91332623
2020-12-22,11.24569314375,961301.530798369
2020-12-23,11.2373656579167,959512.994254058
2020-12-24,11.2423473590972,960582.93958841
2020-12-25,11.2632848597917,965079.793247247
2020-12-26,11.254362429375,963163.477424721
2020-12-27,11.2445338202778,961052.536991805
2020-12-28,11.2387808061111,959816.932839129
2020-12-29,11.23287728125,958549.002738056
2020-12-30,11.2262401797222,957123.518640177
2020-12-31,11.2226132196528,956344.537953955
2021-01-01,11.2252973511806,956921.022552457
2021-01-02,11.2391439729167,959894.932023566
2021-01-03,11.2432950404861,960786.477946843
2021-01-04,11.241717358125,960447.631071011
2021-01-05,11.2396233907639,959997.899036289
2021-01-06,11.2357100402778,959157.408821693
2021-01-07,11.2308012766667,958103.128660602
2021-01-08,11.2299560120833,957921.586881107
2021-01-09,11.2286024298611,957630.871133446
2021-01-10,11.2217270318056,956154.206876652
2021-01-11,11.2190375404167,955576.571113481
2021-01-12,11.2163337077778,954995.855207007
2021-01-13,11.2123146811111,954132.668380904
2021-01-14,11.2072316495833,953040.959811804
2021-01-15,11.2063865298611,952859.449144867
2021-01-16,11.2073273303472,953061.509656766
2021-01-17,11.2025534324306,952036.195287742
2021-01-18,11.198856576875,951242.202791989
2021-01-19,11.194266725,950256.41692868
2021-01-20,11.1904951935417,949446.385908964
2021-01-21,11.1879263714583,948894.666907116
2021-01-22,11.1833521645833,947912.241200137
2021-01-23,11.1776200828472,946681.13281218
2021-01-24,11.1679395218056,944601.989414164
2021-01-25,11.1714770301389,945361.758095443
2021-01-26,11.2435787509722,960847.411892883
2021-01-27,11.2588744184028,964132.540287778
2021-01-28,11.2560685311111,963529.905583762
2021-01-29,11.2625073177778,964912.796588903
2021-01-30,11.252058703125,962668.694405131
2021-01-31,11.254259433125,963141.356395549
2021-02-01,11.2505883628472,962352.90193523
2021-02-02,11.2428451743056,960689.857896077
2021-02-03,11.2321003911111,958382.146086225
2021-02-04,11.2334105874306,958663.543622582
2021-02-05,11.2285493382639,957619.468380715
2021-02-06,11.2242388510417,956693.683086687
2021-02-07,11.2302683326389,957988.665557472
2021-02-08,11.2276061475694,957416.894511599
2021-02-09,11.2239984540278,956642.051795672
2021-02-10,11.2222377396528,956263.894202035
2021-02-11,11.2273145421528,957354.264931115
2021-02-12,11.2505262898611,962339.570203865
2021-02-13,11.2639374590972,965219.95532379
2021-02-14,11.2759570925,967801.473205697
2021-02-15,11.2909397875,971019.382917713
2021-02-16,11.3362558921528,980752.153508911
2021-02-17,11.3514110443056,984007.102721952
2021-02-18,11.3687948122222,987740.703092945
2021-02-19,11.3716716814583,988358.58295068
2021-02-20,11.362320751875,986350.236179783
2021-02-21,11.347317196875,983127.846259327
2021-02-22,11.342280810625,982046.1559341
2021-02-23,11.3374260802083,981003.48075737
2021-02-24,11.3263904883333,978633.310486107
2021-02-25,11.3183698183333,976910.670340935
2021-02-26,11.3135746982639,975880.797982074
2021-02-27,11.3216806914583,977621.763424268
2021-02-28,11.3342706430556,980325.771449427
2021-03-01,11.3468386481944,983025.065921956
2021-03-02,11.3431121685417,982224.710907968
2021-03-03,11.3355812739583,980607.262323459
2021-03-04,11.3263680348611,978628.488039522
2021-03-05,11.3143170390278,976040.234288675
2021-03-06,11.3032056123611,973653.77659298
2021-03-07,11.2934576184722,971560.15029893
2021-03-08,11.2781264935821,968267.406524857
2021-03-09,11.2647086996528,965385.598585834
2021-03-10,11.2580633410417,963958.341072114
2021-03-11,11.2526500261806,962795.695869381
2021-03-12,11.2505448320833,962343.552611367
2021-03-13,11.2450593039583,961165.397798166
2021-03-14,11.2402406439583,960130.469648531
2021-03-15,11.2341837836111,958829.606904168
2021-03-16,11.2341926201389,958831.504770243
2021-03-17,11.231566360625,958267.449638906
2021-03-18,11.2456927091667,961301.437460693
2021-03-19,11.2719230002778,966935.050673499
2021-03-20,11.2688720079861,966279.773520314
2021-03-21,11.2619095484028,964784.410615794
2021-03-22,11.2548934902083,963277.536064589
2021-03-23,11.2525086417361,962765.330012177
2021-03-24,11.2546389692361,963222.87129911
2021-03-25,11.2537264166667,963026.87773614
2021-03-26,11.2659377013194,965649.55753309
2021-03-27,11.2652447581944,965500.730608974
2021-03-28,11.2838120413889,969488.520583818
2021-03-29,11.2882811515278,970448.374129525
2021-03-30,11.2822329828472,969149.378138679
2021-03-31,11.2910331504861,971039.434961737
2021-04-01,11.2960443309028,972115.711701767
2021-04-02,11.2846593340278,969670.497939134
2021-04-03,11.2740833140278,967399.032260064
2021-04-04,11.2681100385417,966116.12146202
2021-04-05,11.2369529299194,959424.350560052
2021-04-06,11.2040594085417,952359.641447061
2021-04-07,11.19960167,951402.230237205
2021-04-08,11.195504635625,950522.28929829
2021-04-09,11.1959891236111,950626.345250565
2021-04-10,11.197289469375,950905.627132936
2021-04-11,11.2160884579167,954943.181645278
2021-04-12,11.2100064641667,953636.920871997
2021-04-13,11.2025855915972,952043.102275753
2021-04-14,11.1980318101389,951065.063439538
2021-04-15,11.1999071096528,951467.831067036
2021-04-16,11.1909770015972,949549.866278904
2021-04-17,11.1845465444444,948168.764245884
2021-04-18,11.1794239658333,947068.561948283
2021-04-19,11.1836570972222,947977.733136013
2021-04-20,11.179407234375,947064.968447763
2021-04-21,11.1730875959722,945707.66752208
2021-04-22,11.1660227920139,944190.323594903
2021-04-23,11.1591776699306,942720.161862858
2021-04-24,11.163435645,943634.66885439
2021-04-25,11.1793041656944,947042.831862311
2021-04-26,11.17340281375,945775.368449618
2021-04-27,11.1675160203472,944511.031849065
2021-04-28,11.1629075538194,943521.248021973
2021-04-29,11.1580917910417,942486.94212351
2021-04-30,11.1490055227083,940535.437997196
2021-05-01,11.1378973554167,938149.680334068
2021-05-02,11.1314395195139,936762.698027471
2021-05-03,11.1378617658156,938142.03657419
2021-05-04,11.1557419265278,941982.249754003
2021-05-05,11.1767199883333,946487.81492925
2021-05-06,11.1688651843056,944800.798663688
2021-05-07,11.1639109343056,943736.749159193
2021-05-08,11.157474248125,942354.309286152
2021-05-09,11.1490592661806,940546.98075644
2021-05-10,11.1419160923611,939012.804935054
2021-05-11,11.1338433447917,937278.979825061
2021-05-12,11.12564254,935517.651213256
2021-05-13,11.1186401711806,934013.71679884
2021-05-14,11.1101765513475,932195.942062082
2021-05-15,11.1029933604167,930653.171561872
2021-05-16,11.1018315743056,930403.648841812
2021-05-17,11.1014840525,930329.009813704
2021-05-18,11.0985094744444,929690.144535186
2021-05-19,11.0941094630556,928745.131679937
2021-05-20,11.0882355622917,927483.5640971
2021-05-21,11.081399131875,926015.269118572
2021-05-22,11.0779601290972,925276.656977148
2021-05-23,11.0752204433333,924688.240712418
2021-05-24,11.0706824517361,923713.593145091
2021-05-25,11.0671145225694,922947.290826503
2021-05-26,11.0638047359028,922236.431087359
2021-05-27,11.0572969953472,920838.73050432
2021-05-28,11.0602694729167,921477.144650738
2021-05-29,11.0746296272917,924561.348142123
2021-05-30,11.0851016370139,926810.47500411
2021-05-31,11.0806499785,925854.369632786
2021-06-01,11.0763164625,924923.638330868
2021-06-02,11.0708018172917,923739.229893387
2021-06-03,11.0800525029861,925726.046773725
2021-06-04,11.0958083217361,929110.004211047
2021-06-05,11.0872674554861,927275.638867903
2021-06-06,11.0794386540278,925594.207306611
2021-06-07,11.0766533370139,924995.990585918
2021-06-08,11.0880786777083,927449.869196124
2021-06-09,11.1109113238889,932353.752902989
2021-06-10,11.1267671692361,935759.193562032
2021-06-11,11.1467762550694,940056.646832731
2021-06-12,11.1987870435417,951227.268763856
2021-06-13,11.1971739426389,950880.814867444
2021-06-14,11.2106791267361,953781.392037907
2021-06-15,11.199037798125,951281.124602812
2021-06-16,11.1837088850694,947988.855875716
2021-06-17,11.1673383481944,944472.872295928
2021-06-18,11.1540177895833,941611.948081415
2021-06-19,11.1420020674306,939031.270238589
2021-06-20,11.1321004483333,936904.649076133
2021-06-21,11.122954859375,934940.404357067
2021-06-22,11.1231819291667,934989.17329269
2021-06-23,11.1188027777778,934048.64064588
2021-06-24,11.1071815124306,931552.682300153
2021-06-25,11.0971423477083,929396.519763296
2021-06-26,11.0875815868056,927343.106451251
2021-06-27,11.0863760526389,927084.18773849
2021-06-28,11.1056256071831,931218.512605931
2021-06-29,11.1023002724306,930504.313525198
2021-06-30,11.0926389054861,928429.292541198
2021-07-01,11.090129041875,927890.236350704
2021-07-02,11.1016121821528,930356.528871796
2021-07-03,11.0896160886806,927780.066780662
2021-07-04,11.0757344829861,924798.643626649
2021-07-05,11.0629658452083,922056.258260443
2021-07-06,11.0508329304167,919450.410357702
2021-07-07,11.0399287275694,917108.459177099
2021-07-08,11.0358339385417,916229.000482843
2021-07-09,11.0306784764583,915121.735634437
2021-07-10,11.0195778419444,912737.595824357
2021-07-11,11.0114637365278,910994.888078881
2021-07-12,11.008207147,910295.453760189
2021-07-13,11.0083077923611,910317.069876982
2021-07-14,11.0030000088194,909177.090173197
2021-07-15,11.0078638654861,910221.725441119
2021-07-16,10.9965571660417,907872.763450172
2021-07-17,10.9909300361806,906794.029122549
2021-07-18,11.0007592247222,908695.825560323
2021-07-19,10.9882779189583,906285.611872707
2021-07-20,10.9761191464583,903954.74594261
2021-07-21,10.9634334416667,901522.865824927
2021-07-22,10.9473913773611,898447.563516387
2021-07-23,10.9328082817361,895651.94901273
2021-07-24,10.9194021826389,893081.967574124
2021-07-25,10.9196075232639,893121.331865781
2021-07-26,10.9356638563889,896199.369541325
2021-07-27,10.9653277904167,901886.017036211
2021-07-28,10.9527365350694,899472.243104179
2021-07-29,10.9395939383333,896952.775701922
2021-07-30,10.9253854535417,894228.974995953
2021-07-31,10.9089789911111,891083.816690474
2021-08-01,10.8996638422222,889298.08024554
2021-08-02,10.8827032860417,886046.70083559
2021-08-03,10.8665699592361,882953.903286314
2021-08-04,10.8504406885417,879861.883303293
2021-08-05,10.8336941646528,876651.534398403
2021-08-06,10.817910605,873625.788053505
2021-08-07,10.8037305854167,870907.444196433
2021-08-08,10.7883284450694,867954.816849723
2021-08-09,10.7687380001418,864199.281442082
2021-08-10,10.7521178028472,861013.149649128
2021-08-11,10.7419953429861,859072.649749238
2021-08-12,10.73216948625,857189.009381739
2021-08-13,10.7189939336111,854663.22425366
2021-08-14,10.7067154334028,852309.40623393
2021-08-15,10.7078303569444,852523.139758259
2021-08-16,10.8123255572917,872555.120975778
2021-08-17,10.8460106909028,879012.642101774
2021-08-18,10.86921056,883460.112803397
2021-08-19,10.8683359610417,883292.450079674
2021-08-20,10.8809367772222,885708.056846449
2021-08-21,10.8716550188194,883928.721438008
2021-08-22,10.8589672135417,881496.438652086
2021-08-23,10.8287001354745,875694.166994278
2021-08-24,10.8023165515385,870636.370501229
2021-08-25,10.7881026065972,867911.523071456
2021-08-26,10.7730908669444,865033.736476785
2021-08-27,10.7604330479167,862607.202127105
2021-08-28,10.7473779472917,860104.507939776
2021-08-29,10.7335662370833,857456.769875675
2021-08-30,10.7233178929167,855492.137651657
2021-08-31,10.7178718394444,854448.116103274
2021-09-01,10.7833360241667,866997.757755888
2021-09-02,10.7920040784722,868659.444612934
2021-09-03,10.7766158447917,865709.483207669
2021-09-04,10.7610577614583,862726.961215478
2021-09-05,10.7474035152778,860109.409384204
2021-09-06,10.717516491,854379.994951861
2021-09-07,10.6861163282639,848360.508237957
2021-09-08,10.6704485126389,845356.950301548
2021-09-09,10.6707753193056,845419.599925518
2021-09-10,10.6720076527778,845655.841215905
2021-09-11,10.6546619109028,842330.620781958
2021-09-12,10.6392589738194,839377.840699019
2021-09-13,10.6233763291667,836333.099521322
2021-09-14,10.6077085859722,833329.555470024
2021-09-15,10.5926097123611,830435.065085983
2021-09-16,10.5784334591667,827717.443254719
2021-09-17,10.5649476140278,825132.174308136
2021-09-18,10.5502330569444,822311.358326752
2021-09-19,10.5343327392361,819263.2291818
2021-09-20,10.5195012068056,816419.988745027
