"dateTime","CAPE180_0mb_110_SPDY","CAPE180_0mb_110_SPDY.1","CAPE180_0mb_110_SPDY.2","CAPE180_0mb_110_SPDY.3"
2020-02-26 20:00:00,307.808013916016,328.928009033203,324.864013671875,346.432006835938
2020-02-26 21:00:00,430.335998535156,458.303985595703,450.592010498047,479.776000976562
2020-02-26 22:00:00,367.10400390625,409.376007080078,389.503997802734,432.992004394531
2020-02-26 23:00:00,303.903991699219,360.415985107422,328.384002685547,386.175994873047
2020-02-27 00:00:00,240.688003540039,311.488006591797,267.279998779297,339.359985351562
2020-02-27 01:00:00,182.703994750977,232.048004150391,202.223999023438,252.800003051758
2020-02-27 02:00:00,124.736000061035,152.623992919922,137.151992797852,166.240005493164
2020-02-27 03:00:00,66.7679977416992,73.1999969482422,72.0960006713867,79.6800003051758
2020-02-27 04:00:00,44.5120010375977,48.7999992370605,48.0639991760254,53.1199989318848
2020-02-27 05:00:00,22.2639999389648,24.3999996185303,24.0319995880127,26.5599994659424
2020-02-27 06:00:00,0,0,0,0
2020-02-27 07:00:00,0,0,0,0
2020-02-27 08:00:00,0,0,0,0
2020-02-27 09:00:00,0,0,0,0
2020-02-27 10:00:00,0,0,0,0
2020-02-27 11:00:00,0,0,0,0
2020-02-27 12:00:00,0,0,0,0
2020-02-27 13:00:00,0,0,0,0
2020-02-27 14:00:00,0,0,0,0
2020-02-27 15:00:00,0,0,0,0
2020-02-27 16:00:00,1.82000005245209,1.12000000476837,0.680000007152557,0.360000014305115
2020-02-27 17:00:00,3.64000010490417,2.24000000953674,1.36000001430511,0.709999978542328
2020-02-27 18:00:00,5.46999979019165,3.35999989509583,2.03999996185303,1.07000005245209
2020-02-27 19:00:00,4.1399998664856,2.34999990463257,2.47000002861023,1.05999994277954
2020-02-27 20:00:00,2.79999995231628,1.3400000333786,2.91000008583069,1.05999994277954
2020-02-27 21:00:00,1.47000002861023,0.330000013113022,3.34999990463257,1.05999994277954
2020-02-27 22:00:00,0.980000019073486,0.219999998807907,2.23000001907349,0.709999978542328
2020-02-27 23:00:00,0.490000009536743,0.109999999403954,1.12000000476837,0.349999994039536
2020-02-28 00:00:00,0,0,0,0
2020-02-28 01:00:00,0,0,0,0
2020-02-28 02:00:00,0,0,0,0
2020-02-28 03:00:00,0,0,0,0
2020-02-28 04:00:00,0,0,0,0
2020-02-28 05:00:00,0,0,0,0
2020-02-28 06:00:00,0,0,0,0
2020-02-28 07:00:00,0,0,0,0
2020-02-28 08:00:00,0,0,0,0
2020-02-28 09:00:00,0,0,0,0
2020-02-28 10:00:00,0,0,0,0
2020-02-28 11:00:00,0,0,0,0
2020-02-28 12:00:00,0,0,0,0
2020-02-28 13:00:00,0,0,0,0
2020-02-28 14:00:00,0,0,0,0
2020-02-28 15:00:00,0,0,0,0
2020-02-28 16:00:00,5.15999984741211,4.44999980926514,4.01000022888184,3.69000005722046
2020-02-28 17:00:00,10.3120002746582,8.89999961853027,8.02000045776367,7.38000011444092
2020-02-28 18:00:00,15.4720001220703,13.3599996566772,12.039999961853,11.0719995498657
2020-02-28 19:00:00,26.2719993591309,25.2719993591309,22.6200008392334,22.3799991607666
2020-02-28 20:00:00,37.0719985961914,37.1920013427734,33.2000007629395,33.7039985656738
2020-02-28 21:00:00,47.8800010681152,49.1119995117188,43.7840003967285,45.023998260498
2020-02-28 22:00:00,42.6319999694824,43.0400009155273,41.2639999389648,41.6720008850098
2020-02-28 23:00:00,37.3680000305176,36.9599990844727,38.7439994812012,38.3279991149902
2020-02-29 00:00:00,32.1199989318848,30.8880004882812,36.2239990234375,34.984001159668
2020-02-29 01:00:00,21.4080009460449,20.5919990539551,24.1520004272461,23.3199996948242
2020-02-29 02:00:00,10.7119998931885,10.3039999008179,12.0719995498657,11.6639995574951
2020-02-29 03:00:00,0,0,0,0
2020-02-29 04:00:00,0,0,0,0
2020-02-29 05:00:00,0,0,0,0
2020-02-29 06:00:00,0,0,0,0
2020-02-29 07:00:00,1.82000005245209,1.12000000476837,0.680000007152557,0.360000014305115
2020-02-29 08:00:00,3.64000010490417,2.24000000953674,1.36000001430511,0.712000012397766
2020-02-29 09:00:00,5.47200012207031,3.35999989509583,2.03999996185303,1.07200002670288
2020-02-29 10:00:00,9.29199981689453,6.80000019073486,6.49200010299683,4.7519998550415
2020-02-29 11:00:00,13.1099996566772,10.2399997711182,10.9399995803833,8.4399995803833
2020-02-29 12:00:00,16.9400005340576,13.6800003051758,15.3920001983643,12.1199998855591
2020-02-29 13:00:00,12.3120002746582,11.2320003509521,11.8000001907349,10.7119998931885
2020-02-29 14:00:00,7.68800020217896,8.76799964904785,8.19999980926514,9.28800010681152
2020-02-29 15:00:00,3.06399989128113,6.32000017166138,4.60799980163574,7.88000011444092
2020-02-29 16:00:00,2.03999996185303,4.20800018310547,3.07200002670288,5.2480001449585
2020-02-29 17:00:00,1.02400004863739,2.11199998855591,1.5440000295639,2.63199996948242
2020-02-29 18:00:00,0,0,0,0
2020-02-29 19:00:00,0,0,0,0
2020-02-29 20:00:00,0,0,0,0
2020-02-29 21:00:00,0,0,0,0
2020-02-29 22:00:00,0,0,0,0
2020-02-29 23:00:00,0,0,0,0
2020-03-01 00:00:00,0,0,0,0
2020-03-01 01:00:00,0,0,0,0
2020-03-01 02:00:00,0,0,0,0
2020-03-01 03:00:00,0,0,0,0
2020-03-01 04:00:00,0,0,0,0
2020-03-01 05:00:00,0,0,0,0
2020-03-01 06:00:00,0,0,0,0
2020-03-01 07:00:00,0,0,0,0
2020-03-01 08:00:00,0,0,0,0
2020-03-01 09:00:00,0,0,0,0
2020-03-01 10:00:00,0,0,0,0
2020-03-01 11:00:00,0,0,0,0
2020-03-01 12:00:00,0,0,0,0
2020-03-01 13:00:00,0,0,0,0
2020-03-01 14:00:00,0,0,0,0
2020-03-01 15:00:00,0,0,0,0
2020-03-01 16:00:00,0,0,0,0
2020-03-01 17:00:00,0,0,0,0
2020-03-01 18:00:00,0,0,0,0
2020-03-01 19:00:00,0,0,0,0
2020-03-01 20:00:00,0,0,0,0
2020-03-01 21:00:00,0,0,0,0
2020-03-01 22:00:00,0,0,0,0
2020-03-01 23:00:00,0,0,0,0
2020-03-02 00:00:00,0,0,0,0
2020-03-02 01:00:00,0,0,0,0
2020-03-02 02:00:00,0,0,0,0
2020-03-02 03:00:00,0,0,0,0
2020-03-02 04:00:00,0,0,0,0
2020-03-02 05:00:00,0,0,0,0
2020-03-02 06:00:00,0,0,0,0
2020-03-02 07:00:00,0,0,0,0
2020-03-02 08:00:00,0,0,0,0
2020-03-02 09:00:00,0,0,0,0
2020-03-02 10:00:00,0,0,0,0
2020-03-02 11:00:00,0,0,0,0
2020-03-02 12:00:00,0,0,0,0
2020-03-02 13:00:00,0,0,0,0
2020-03-02 14:00:00,0,0,0,0
2020-03-02 15:00:00,0,0,0,0
2020-03-02 16:00:00,0,0,0,0
2020-03-02 17:00:00,0,0,0,0
2020-03-02 18:00:00,0,0,0,0
2020-03-02 19:00:00,1.82400000095367,1.12000000476837,0.671999990940094,0.351999998092651
2020-03-02 20:00:00,3.64800000190735,2.24000000953674,1.37600004673004,0.703999996185303
2020-03-02 21:00:00,5.44000005722046,3.39199995994568,2.04800009727478,1.08800005912781
2020-03-02 22:00:00,3.64800000190735,2.24000000953674,1.37600004673004,0.703999996185303
2020-03-02 23:00:00,1.82400000095367,1.12000000476837,0.671999990940094,0.351999998092651
2020-03-03 00:00:00,0,0,0,0
2020-03-03 01:00:00,0,0,0,0
2020-03-03 02:00:00,0,0,0,0
2020-03-03 03:00:00,0,0,0,0
2020-03-03 04:00:00,2.30399990081787,1.21599996089935,1.79200005531311,0.703999996185303
2020-03-03 05:00:00,4.6399998664856,2.46399998664856,3.58400011062622,1.40799999237061
2020-03-03 06:00:00,6.94399976730347,3.6800000667572,5.37599992752075,2.11199998855591
2020-03-03 07:00:00,5.11999988555908,2.55999994277954,4.7039999961853,1.75999999046326
2020-03-03 08:00:00,3.2960000038147,1.44000005722046,4.03200006484985,1.40799999237061
2020-03-03 09:00:00,1.47200000286102,0.335999995470047,3.34400010108948,1.05599999427795
2020-03-03 10:00:00,7.64799976348877,6.88000011444092,8.89599990844727,7.37599992752075
2020-03-03 11:00:00,13.8240003585815,13.4399995803833,14.4479999542236,13.6960000991821
2020-03-03 12:00:00,20,20,20,20
2020-03-03 13:00:00,13.3280000686646,13.3280000686646,13.3280000686646,13.3280000686646
2020-03-03 14:00:00,6.67199993133545,6.67199993133545,6.67199993133545,6.67199993133545
2020-03-03 15:00:00,0,0,0,0
2020-03-03 16:00:00,22.4479999542236,24.7360000610352,19.6159992218018,22.2880001068115
2020-03-03 17:00:00,44.8959999084473,49.4879989624023,39.2159996032715,44.576000213623
2020-03-03 18:00:00,67.3440017700195,74.2239990234375,58.8160018920898,66.8639984130859
2020-03-03 19:00:00,111.087997436523,120.991996765137,100.127998352051,110.81600189209
2020-03-03 20:00:00,154.832000732422,167.759994506836,141.42399597168,154.768005371094
2020-03-03 21:00:00,198.57600402832,214.52799987793,182.735992431641,198.720001220703
2020-03-03 22:00:00,149.839996337891,169.567993164062,142.048004150391,161.824005126953
2020-03-03 23:00:00,101.087997436523,124.608001708984,101.375999450684,124.928001403809
2020-03-04 00:00:00,52.3839988708496,79.6480026245117,60.6720008850098,88.0319976806641
2020-03-04 01:00:00,48.576000213623,68.2559967041016,53.2480010986328,72.9919967651367
2020-03-04 02:00:00,44.7519989013672,56.8479995727539,45.8240013122559,57.9360008239746
2020-03-04 03:00:00,40.9440002441406,45.423999786377,38.3839988708496,42.8959999084473
2020-03-04 04:00:00,27.2959995269775,30.2880001068115,25.5839996337891,28.6079998016357
2020-03-04 05:00:00,13.6479997634888,15.1359996795654,12.8000001907349,14.3039999008179
2020-03-04 06:00:00,0,0,0,0
2020-03-04 07:00:00,0,0,0,0
2020-03-04 08:00:00,0,0,0,0
2020-03-04 09:00:00,0,0,0,0
2020-03-04 10:00:00,0,0,0,0
2020-03-04 11:00:00,0,0,0,0
2020-03-04 12:00:00,0,0,0,0
2020-03-04 13:00:00,0,0,0,0
2020-03-04 14:00:00,0,0,0,0
2020-03-04 15:00:00,0,0,0,0
2020-03-04 16:00:00,0,0,0,0
2020-03-04 17:00:00,0,0,0,0
2020-03-04 18:00:00,0,0,0,0
2020-03-04 19:00:00,0,0,0,0
2020-03-04 20:00:00,0,0,0,0
2020-03-04 21:00:00,0,0,0,0
2020-03-04 22:00:00,0,0,0,0
2020-03-04 23:00:00,0,0,0,0
2020-03-05 00:00:00,0,0,0,0
2020-03-05 01:00:00,0,0,0,0
2020-03-05 02:00:00,0,0,0,0
2020-03-05 03:00:00,0,0,0,0
2020-03-05 04:00:00,0,0,0,0
2020-03-05 05:00:00,0,0,0,0
2020-03-05 06:00:00,0,0,0,0
2020-03-05 07:00:00,0,0,0,0
2020-03-05 08:00:00,0,0,0,0
2020-03-05 09:00:00,0,0,0,0
2020-03-05 10:00:00,0,0,0,0
2020-03-05 11:00:00,0,0,0,0
2020-03-05 12:00:00,0,0,0,0
2020-03-05 13:00:00,0,0,0,0
2020-03-05 14:00:00,0,0,0,0
2020-03-05 15:00:00,0,0,0,0
2020-03-05 16:00:00,0,0,0,0
2020-03-05 17:00:00,0,0,0,0
2020-03-05 18:00:00,0,0,0,0
2020-03-05 19:00:00,0,0,0,0
2020-03-05 20:00:00,0,0,0,0
2020-03-05 21:00:00,0,0,0,0
2020-03-05 22:00:00,0,0,0,0
2020-03-05 23:00:00,0,0,0,0
2020-03-06 00:00:00,0,0,0,0
2020-03-06 01:00:00,0,0,0,0
2020-03-06 02:00:00,0,0,0,0
2020-03-06 03:00:00,0,0,0,0
2020-03-06 04:00:00,0,0,0,0
2020-03-06 05:00:00,0,0,0,0
2020-03-06 06:00:00,0,0,0,0
2020-03-06 07:00:00,0,0,0,0
2020-03-06 08:00:00,0,0,0,0
2020-03-06 09:00:00,0,0,0,0
2020-03-06 10:00:00,0,0,0,0
2020-03-06 11:00:00,0,0,0,0
2020-03-06 12:00:00,0,0,0,0
2020-03-06 13:00:00,2.30399990081787,1.21599996089935,1.79200005531311,0.703999996185303
2020-03-06 14:00:00,4.6399998664856,2.46399998664856,3.58400011062622,1.40799999237061
2020-03-06 15:00:00,6.94399976730347,3.6800000667572,5.37599992752075,2.11199998855591
2020-03-06 16:00:00,16.92799949646,13.6960000991821,15.3920001983643,12.1280002593994
2020-03-06 17:00:00,26.9440002441406,23.6800003051758,25.3759994506836,22.1119995117188
2020-03-06 18:00:00,36.9280014038086,33.6959991455078,35.3919982910156,32.1279983520508
2020-03-06 19:00:00,43.6160011291504,40.3520011901855,42.0480003356934,38.7840003967285
2020-03-06 20:00:00,50.2719993591309,47.007999420166,48.7360000610352,45.4720001220703
2020-03-06 21:00:00,56.9280014038086,53.6959991455078,55.3919982910156,52.1279983520508
2020-03-06 22:00:00,44.3199996948242,40.6399993896484,44.1279983520508,40.4480018615723
2020-03-06 23:00:00,31.6800003051758,27.6159992218018,32.8639984130859,28.7679996490479
2020-03-07 00:00:00,19.07200050354,14.5600004196167,21.6000003814697,17.1200008392334
2020-03-07 01:00:00,12.7040004730225,9.69600009918213,14.3999996185303,11.3920001983643
2020-03-07 02:00:00,6.33599996566772,4.86399984359741,7.19999980926514,5.69600009918213
2020-03-07 03:00:00,0,0,0,0
2020-03-07 04:00:00,0,0,0,0
2020-03-07 05:00:00,0,0,0,0
2020-03-07 06:00:00,0,0,0,0
2020-03-07 07:00:00,0,0,0,0
2020-03-07 08:00:00,0,0,0,0
2020-03-07 09:00:00,0,0,0,0
2020-03-07 10:00:00,0,0,0,0
2020-03-07 11:00:00,0,0,0,0
2020-03-07 12:00:00,0,0,0,0
2020-03-07 13:00:00,0,0,0,0
2020-03-07 14:00:00,0,0,0,0
2020-03-07 15:00:00,0,0,0,0
2020-03-07 16:00:00,0,0,0,0
2020-03-07 17:00:00,0,0,0,0
2020-03-07 18:00:00,0,0,0,0
2020-03-07 19:00:00,0,0,0,0
2020-03-07 20:00:00,0,0,0,0
2020-03-07 21:00:00,0,0,0,0
2020-03-07 22:00:00,0,0,0,0
2020-03-07 23:00:00,0,0,0,0
2020-03-08 00:00:00,0,0,0,0
2020-03-08 01:00:00,0,0,0,0
2020-03-08 02:00:00,0,0,0,0
2020-03-08 03:00:00,0,0,0,0
2020-03-08 04:00:00,0,0,0,0
2020-03-08 05:00:00,0,0,0,0
2020-03-08 06:00:00,0,0,0,0
2020-03-08 07:00:00,0,0,0,0
2020-03-08 08:00:00,0,0,0,0
2020-03-08 09:00:00,0,0,0,0
2020-03-08 10:00:00,0,0,0,0
2020-03-08 11:00:00,0,0,0,0
2020-03-08 12:00:00,0,0,0,0
2020-03-08 13:00:00,0,0,0,0
2020-03-08 14:00:00,0,0,0,0
2020-03-08 15:00:00,0,0,0,0
2020-03-08 16:00:00,0,0,0,0
2020-03-08 17:00:00,0,0,0,0
2020-03-08 18:00:00,0,0,0,0
2020-03-08 19:00:00,0,0,0,0
2020-03-08 20:00:00,0,0,0,0
2020-03-08 21:00:00,0,0,0,0
2020-03-08 22:00:00,0,0,0,0
2020-03-08 23:00:00,0,0,0,0
2020-03-09 00:00:00,0,0,0,0
2020-03-09 01:00:00,0,0,0,0
2020-03-09 02:00:00,0,0,0,0
2020-03-09 03:00:00,0,0,0,0
2020-03-09 04:00:00,0,0,0,0
2020-03-09 05:00:00,0,0,0,0
2020-03-09 06:00:00,0,0,0,0
2020-03-09 07:00:00,0,0,0,0
2020-03-09 08:00:00,0,0,0,0
2020-03-09 09:00:00,0,0,0,0
2020-03-09 10:00:00,0,0,0,0
2020-03-09 11:00:00,0,0,0,0
2020-03-09 12:00:00,0,0,0,0
2020-03-09 13:00:00,0,0,0,0
2020-03-09 14:00:00,0,0,0,0
2020-03-09 15:00:00,0,0,0,0
2020-03-09 16:00:00,0,0,0,0
2020-03-09 17:00:00,0,0,0,0
2020-03-09 18:00:00,0,0,0,0
2020-03-09 19:00:00,0,0,0,0
2020-03-09 20:00:00,0,0,0,0
2020-03-09 21:00:00,0,0,0,0
2020-03-09 22:00:00,0,0,0,0
2020-03-09 23:00:00,0,0,0,0
2020-03-10 00:00:00,0,0,0,0
2020-03-10 01:00:00,0,0,0,0
2020-03-10 02:00:00,0,0,0,0
2020-03-10 03:00:00,0,0,0,0
2020-03-10 04:00:00,1.51199996471405,2.20799994468689,2.64800000190735,2.98399996757507
2020-03-10 05:00:00,3.0239999294281,4.43200016021729,5.31199979782104,5.96000003814697
2020-03-10 06:00:00,4.52799987792969,6.6399998664856,7.96799993515015,8.92800045013428
2020-03-10 07:00:00,9.69600009918213,11.1040000915527,11.9840002059937,12.6239995956421
2020-03-10 08:00:00,14.8479995727539,15.5520000457764,15.9840002059937,16.3040008544922
2020-03-10 09:00:00,20,20,20,20
2020-03-10 10:00:00,13.3280000686646,13.3280000686646,13.3280000686646,13.3280000686646
2020-03-10 11:00:00,6.67199993133545,6.67199993133545,6.67199993133545,6.67199993133545
2020-03-10 12:00:00,0,0,0,0
2020-03-10 13:00:00,0,0,0,0
2020-03-10 14:00:00,0,0,0,0
2020-03-10 15:00:00,0,0,0,0
2020-03-10 16:00:00,2.84800004959106,3.21600008010864,2.22399997711182,2.9760000705719
2020-03-10 17:00:00,5.67999982833862,6.44799995422363,4.43200016021729,5.96799993515015
2020-03-10 18:00:00,8.54399967193604,9.66399955749512,6.6560001373291,8.92800045013428
2020-03-10 19:00:00,20.0480003356934,21.8880004882812,19.2959995269775,21.9200000762939
2020-03-10 20:00:00,31.5520000457764,34.1119995117188,31.9680004119873,34.9119987487793
2020-03-10 21:00:00,43.0719985961914,46.3359985351562,44.6080017089844,47.8720016479492
2020-03-10 22:00:00,35.4080009460449,42.3359985351562,37.1520004272461,44.0960006713867
2020-03-10 23:00:00,27.7759990692139,38.3680000305176,29.6959991455078,40.3040008544922
2020-03-11 00:00:00,20.1280002593994,34.3839988708496,22.2240009307861,36.5279998779297
2020-03-11 01:00:00,13.4079999923706,22.92799949646,14.8159999847412,24.3519992828369
2020-03-11 02:00:00,6.71999979019165,11.456000328064,7.42399978637695,12.1599998474121
2020-03-11 03:00:00,0,0,0,0
2020-03-11 04:00:00,0,0,0,0
2020-03-11 05:00:00,0,0,0,0
2020-03-11 06:00:00,0,0,0,0
2020-03-11 07:00:00,0,0,0,0
2020-03-11 08:00:00,0,0,0,0
2020-03-11 09:00:00,0,0,0,0
2020-03-11 10:00:00,0,0,0,0
2020-03-11 11:00:00,0,0,0,0
2020-03-11 12:00:00,0,0,0,0
2020-03-11 13:00:00,2.63199996948242,3.03999996185303,1.26400005817413,1.67200005054474
2020-03-11 14:00:00,5.2480001449585,6.07999992370605,2.52800011634827,3.34400010108948
2020-03-11 15:00:00,7.88800001144409,9.10400009155273,3.77600002288818,5.02400016784668
2020-03-11 16:00:00,10.5279998779297,12,10.4160003662109,12.2720003128052
2020-03-11 17:00:00,13.1840000152588,14.8800001144409,17.0559997558594,19.5359992980957
2020-03-11 18:00:00,15.8400001525879,17.7600002288818,23.7119998931885,26.7840003967285
2020-03-11 19:00:00,30.6240005493164,36.4799995422363,41.9199981689453,48.9280014038086
2020-03-11 20:00:00,45.4080009460449,55.2000007629395,60.1599998474121,71.1039962768555
2020-03-11 21:00:00,60.2239990234375,73.9199981689453,78.4000015258789,93.2480010986328
2020-03-11 22:00:00,41.3759994506836,51.5839996337891,54.7519989013672,66.1119995117188
2020-03-11 23:00:00,22.5279998779297,29.2159996032715,31.1040000915527,38.976001739502
2020-03-12 00:00:00,3.71199989318848,6.88000011444092,7.48799991607666,11.8079996109009
2020-03-12 01:00:00,2.46399998664856,4.57600021362305,4.99200010299683,7.87200021743774
2020-03-12 02:00:00,1.24800002574921,2.30399990081787,2.49600005149841,3.93600010871887
2020-03-12 03:00:00,0,0,0,0
2020-03-12 04:00:00,0,0,0,0
2020-03-12 05:00:00,0,0,0,0
2020-03-12 06:00:00,0,0,0,0
2020-03-12 07:00:00,0,0,0,0
2020-03-12 08:00:00,0,0,0,0
2020-03-12 09:00:00,0,0,0,0
2020-03-12 10:00:00,0,0,0,0
2020-03-12 11:00:00,0,0,0,0
2020-03-12 12:00:00,0,0,0,0
2020-03-12 13:00:00,0,0,0,0
2020-03-12 14:00:00,0,0,0,0
2020-03-12 15:00:00,0,0,0,0
2020-03-12 16:00:00,0,0,0,0
2020-03-12 17:00:00,0,0,0,0
2020-03-12 18:00:00,0,0,0,0
2020-03-12 19:00:00,7.61600017547607,11.9359998703003,10.4320001602173,15.1359996795654
2020-03-12 20:00:00,15.2639999389648,23.9039993286133,20.8959999084473,30.3040008544922
2020-03-12 21:00:00,22.8799991607666,35.8400001525879,31.3279991149902,45.439998626709
2020-03-12 22:00:00,15.2639999389648,23.9039993286133,20.8959999084473,30.3040008544922
2020-03-12 23:00:00,7.61600017547607,11.9359998703003,10.4320001602173,15.1359996795654
2020-03-13 00:00:00,0,0,0,0
2020-03-13 01:00:00,0,0,0,0
2020-03-13 02:00:00,0,0,0,0
2020-03-13 03:00:00,0,0,0,0
2020-03-13 04:00:00,0.224000006914139,0.19200000166893,0.959999978542328,1.31200003623962
2020-03-13 05:00:00,0.416000008583069,0.38400000333786,1.91999995708466,2.62400007247925
2020-03-13 06:00:00,0.639999985694885,0.575999975204468,2.88000011444092,3.93600010871887
2020-03-13 07:00:00,0.416000008583069,0.38400000333786,1.91999995708466,2.62400007247925
2020-03-13 08:00:00,0.224000006914139,0.19200000166893,0.959999978542328,1.31200003623962
2020-03-13 09:00:00,0,0,0,0
2020-03-13 10:00:00,3.82399988174438,3.44000005722046,4.44799995422363,3.69600009918213
2020-03-13 11:00:00,7.64799976348877,6.88000011444092,8.89599990844727,7.37599992752075
2020-03-13 12:00:00,11.4720001220703,10.3360004425049,13.3439998626709,11.0559997558594
2020-03-13 13:00:00,9.47200012207031,8,9.58399963378906,7.72800016403198
2020-03-13 14:00:00,7.47200012207031,5.67999982833862,5.80800008773804,4.40000009536743
2020-03-13 15:00:00,5.47200012207031,3.35999989509583,2.03999996185303,1.07200002670288
2020-03-13 16:00:00,3.64800000190735,2.24000000953674,1.36000001430511,0.703999996185303
2020-03-13 17:00:00,1.82400000095367,1.12000000476837,0.688000023365021,0.368000000715256
2020-03-13 18:00:00,0,0,0,0
2020-03-13 19:00:00,0,0,0,0
2020-03-13 20:00:00,0,0,0,0
2020-03-13 21:00:00,0,0,0,0
2020-03-13 22:00:00,0,0,0,0
2020-03-13 23:00:00,0,0,0,0
2020-03-14 00:00:00,0,0,0,0
2020-03-14 01:00:00,0,0,0,0
2020-03-14 02:00:00,0,0,0,0
2020-03-14 03:00:00,0,0,0,0
2020-03-14 04:00:00,0,0,0,0
2020-03-14 05:00:00,0,0,0,0
2020-03-14 06:00:00,0,0,0,0
2020-03-14 07:00:00,0,0,0,0
2020-03-14 08:00:00,0,0,0,0
2020-03-14 09:00:00,0,0,0,0
2020-03-14 10:00:00,0,0,0,0
2020-03-14 11:00:00,0,0,0,0
2020-03-14 12:00:00,0,0,0,0
2020-03-14 13:00:00,0,0,0,0
2020-03-14 14:00:00,0,0,0,0
2020-03-14 15:00:00,0,0,0,0
2020-03-14 16:00:00,0,0,0,0
2020-03-14 17:00:00,0,0,0,0
2020-03-14 18:00:00,0,0,0,0
2020-03-14 19:00:00,0,0,0,0
2020-03-14 20:00:00,0,0,0,0
2020-03-14 21:00:00,0,0,0,0
2020-03-14 22:00:00,0,0,0,0
2020-03-14 23:00:00,0,0,0,0
2020-03-15 00:00:00,0,0,0,0
2020-03-15 01:00:00,0,0,0,0
2020-03-15 02:00:00,0,0,0,0
2020-03-15 03:00:00,0,0,0,0
2020-03-15 04:00:00,0.479999989271164,0.096000000834465,1.12000000476837,0.351999998092651
2020-03-15 05:00:00,0.991999983787537,0.224000006914139,2.24000000953674,0.703999996185303
2020-03-15 06:00:00,1.47200000286102,0.319999992847443,3.35999989509583,1.05599999427795
2020-03-15 07:00:00,0.991999983787537,0.224000006914139,2.24000000953674,0.703999996185303
2020-03-15 08:00:00,0.479999989271164,0.096000000834465,1.12000000476837,0.351999998092651
2020-03-15 09:00:00,0,0,0,0
2020-03-15 10:00:00,0,0,0,0
2020-03-15 11:00:00,0,0,0,0
2020-03-15 12:00:00,0,0,0,0
2020-03-15 13:00:00,0,0,0,0
2020-03-15 14:00:00,0,0,0,0
2020-03-15 15:00:00,0,0,0,0
2020-03-15 16:00:00,0,0,0,0
2020-03-15 17:00:00,0,0,0,0
2020-03-15 18:00:00,0,0,0,0
2020-03-15 19:00:00,0,0,0,0
2020-03-15 20:00:00,0,0,0,0
2020-03-15 21:00:00,0,0,0,0
2020-03-15 22:00:00,0,0,0,0
2020-03-15 23:00:00,0,0,0,0
2020-03-16 00:00:00,0,0,0,0
2020-03-16 01:00:00,0,0,0,0
2020-03-16 02:00:00,0,0,0,0
2020-03-16 03:00:00,0,0,0,0
2020-03-16 04:00:00,0,0,0,0
2020-03-16 05:00:00,0,0,0,0
2020-03-16 06:00:00,0,0,0,0
2020-03-16 07:00:00,0,0,0,0
2020-03-16 08:00:00,0,0,0,0
2020-03-16 09:00:00,0,0,0,0
2020-03-16 10:00:00,0,0,0,0
2020-03-16 11:00:00,0,0,0,0
2020-03-16 12:00:00,0,0,0,0
2020-03-16 13:00:00,0,0,0,0
2020-03-16 14:00:00,0,0,0,0
2020-03-16 15:00:00,0,0,0,0
2020-03-16 16:00:00,0,0,0,0
2020-03-16 17:00:00,0,0,0,0
2020-03-16 18:00:00,0,0,0,0
2020-03-16 19:00:00,0,0,0,0
2020-03-16 20:00:00,0,0,0,0
2020-03-16 21:00:00,0,0,0,0
2020-03-16 22:00:00,0,0,0,0
2020-03-16 23:00:00,0,0,0,0
2020-03-17 00:00:00,0,0,0,0
2020-03-17 01:00:00,0,0,0,0
2020-03-17 02:00:00,0,0,0,0
2020-03-17 03:00:00,0,0,0,0
2020-03-17 04:00:00,0,0,0,0
2020-03-17 05:00:00,0,0,0,0
2020-03-17 06:00:00,0,0,0,0
2020-03-17 07:00:00,0,0,0,0
2020-03-17 08:00:00,0,0,0,0
2020-03-17 09:00:00,0,0,0,0
2020-03-17 10:00:00,0,0,0,0
2020-03-17 11:00:00,0,0,0,0
2020-03-17 12:00:00,0,0,0,0
2020-03-17 13:00:00,0,0,0,0
2020-03-17 14:00:00,0,0,0,0
2020-03-17 15:00:00,0,0,0,0
2020-03-17 16:00:00,0,0,0,0
2020-03-17 17:00:00,0,0,0,0
2020-03-17 18:00:00,0,0,0,0
2020-03-17 19:00:00,0,0,0,0
2020-03-17 20:00:00,0,0,0,0
2020-03-17 21:00:00,0,0,0,0
2020-03-17 22:00:00,0,0,0,0
2020-03-17 23:00:00,0,0,0,0
2020-03-18 00:00:00,0,0,0,0
2020-03-18 01:00:00,0,0,0,0
2020-03-18 02:00:00,0,0,0,0
2020-03-18 03:00:00,0,0,0,0
2020-03-18 04:00:00,0,0,0,0
2020-03-18 05:00:00,0,0,0,0
2020-03-18 06:00:00,0,0,0,0
2020-03-18 07:00:00,0,0,0,0
2020-03-18 08:00:00,0,0,0,0
2020-03-18 09:00:00,0,0,0,0
2020-03-18 10:00:00,0,0,0,0
2020-03-18 11:00:00,0,0,0,0
2020-03-18 12:00:00,0,0,0,0
2020-03-18 13:00:00,0,0,0,0
2020-03-18 14:00:00,0,0,0,0
2020-03-18 15:00:00,0,0,0,0
2020-03-18 16:00:00,0,0,0,0
2020-03-18 17:00:00,0,0,0,0
2020-03-18 18:00:00,0,0,0,0
2020-03-18 19:00:00,0,0,0,0
2020-03-18 20:00:00,0,0,0,0
2020-03-18 21:00:00,0,0,0,0
2020-03-18 22:00:00,0,0,0,0
2020-03-18 23:00:00,0,0,0,0
