"dateTime","DSWRFsfc_110_SFC","DSWRFsfc_110_SFC.1","DSWRFsfc_110_SFC.2","DSWRFsfc_110_SFC.3"
2019-12-31 12:00:00,0,0,0,0
2019-12-31 13:00:00,39.1839981079102,40.4080009460449,42.984001159668,43.7599983215332
2019-12-31 14:00:00,137.455993652344,139.360000610352,148.992004394531,149.207992553711
2019-12-31 15:00:00,234.304000854492,231.264007568359,245.455993652344,241.839996337891
2019-12-31 16:00:00,300.239990234375,295.824005126953,313.023986816406,308.799987792969
2019-12-31 17:00:00,328.31201171875,321.608001708984,339.799987792969,333.368011474609
2019-12-31 18:00:00,310.253997802734,305.278015136719,331.630004882812,317.358001708984
2019-12-31 19:00:00,266.131988525391,263.459991455078,284.019989013672,274.532012939453
2019-12-31 20:00:00,202.210998535156,199.858993530273,214.77099609375,208.067001342773
2019-12-31 21:00:00,117.519996643066,118.480003356934,123.34400177002,122.52799987793
2019-12-31 22:00:00,11.7040004730225,10.9280004501343,12.9200000762939,11.9440002441406
2019-12-31 23:00:00,0,0,0,0
2020-01-01 00:00:00,0,0,0,0
2020-01-01 01:00:00,0,0,0,0
2020-01-01 02:00:00,0,0,0,0
2020-01-01 03:00:00,0,0,0,0
2020-01-01 04:00:00,0,0,0,0
2020-01-01 05:00:00,0,0,0,0
2020-01-01 06:00:00,0,0,0,0
2020-01-01 07:00:00,0,0,0,0
2020-01-01 08:00:00,0,0,0,0
2020-01-01 09:00:00,0,0,0,0
2020-01-01 10:00:00,0,0,0,0
2020-01-01 11:00:00,0,0,0,0
2020-01-01 12:00:00,0,0,0,0
2020-01-01 13:00:00,40.2799987792969,38.984001159668,41.1360015869141,39.6160011291504
2020-01-01 14:00:00,142.175994873047,135.296005249023,143.496002197266,135.912002563477
2020-01-01 15:00:00,275.888000488281,261.040008544922,273.967987060547,259.488006591797
2020-01-01 16:00:00,368.160003662109,351.040008544922,368.816009521484,348.832000732422
2020-01-01 17:00:00,425.773986816406,409.421997070312,430.5419921875,405.757995605469
2020-01-01 18:00:00,433.746002197266,412.578002929688,431.873992919922,413.761993408203
2020-01-01 19:00:00,376.398986816406,361.151000976562,377.135009765625,357.934997558594
2020-01-01 20:00:00,287.605987548828,275.205993652344,292.678009033203,278.022003173828
2020-01-01 21:00:00,135.455993652344,135.296005249023,137.47200012207,137.231994628906
2020-01-01 22:00:00,14.8959999084473,13.9200000762939,15.8079996109009,14.8159999847412
2020-01-01 23:00:00,0,0,0,0
2020-01-02 00:00:00,0,0,0,0
2020-01-02 01:00:00,0,0,0,0
2020-01-02 02:00:00,0,0,0,0
2020-01-02 03:00:00,0,0,0,0
2020-01-02 04:00:00,0,0,0,0
2020-01-02 05:00:00,0,0,0,0
2020-01-02 06:00:00,0,0,0,0
2020-01-02 07:00:00,0,0,0,0
2020-01-02 08:00:00,0,0,0,0
2020-01-02 09:00:00,0,0,0,0
2020-01-02 10:00:00,0,0,0,0
2020-01-02 11:00:00,0,0,0,0
2020-01-02 12:00:00,0,0,0,0
2020-01-02 13:00:00,50.523998260498,51.560001373291,50.2039985656738,52.2200012207031
2020-01-02 14:00:00,179.279998779297,179.856002807617,176.031997680664,180.055999755859
2020-01-02 15:00:00,295.376007080078,295.888000488281,286.528015136719,294.256011962891
2020-01-02 16:00:00,394.447998046875,398.191986083984,386,395.839996337891
2020-01-02 17:00:00,456.489013671875,464.72900390625,450.904998779297,460.744995117188
2020-01-02 18:00:00,394.332000732422,393.644012451172,386.092010498047,395.563995361328
2020-01-02 19:00:00,342.593994140625,344.946014404297,337.522003173828,342.578002929688
2020-01-02 20:00:00,262.308990478516,263.397003173828,262.468994140625,266.644989013672
2020-01-02 21:00:00,97.2639999389648,102.928001403809,102.23999786377,107.583999633789
2020-01-02 22:00:00,11.7279996871948,11.6800003051758,12.8319997787476,12.7519998550415
2020-01-02 23:00:00,0,0,0,0
2020-01-03 00:00:00,0,0,0,0
2020-01-03 01:00:00,0,0,0,0
2020-01-03 02:00:00,0,0,0,0
2020-01-03 03:00:00,0,0,0,0
2020-01-03 04:00:00,0,0,0,0
2020-01-03 05:00:00,0,0,0,0
2020-01-03 06:00:00,0,0,0,0
2020-01-03 07:00:00,0,0,0,0
2020-01-03 08:00:00,0,0,0,0
2020-01-03 09:00:00,0,0,0,0
2020-01-03 10:00:00,0,0,0,0
2020-01-03 11:00:00,0,0,0,0
2020-01-03 12:00:00,0,0,0,0
2020-01-03 13:00:00,13.5799999237061,14.3640003204346,13.8520002365112,14.8520002365112
2020-01-03 14:00:00,48.3839988708496,50.3040008544922,48.7760009765625,51.423999786377
2020-01-03 15:00:00,80.0800018310547,81.6480026245117,80.0960006713867,82.8320007324219
2020-01-03 16:00:00,106.991996765137,109.952003479004,107.968002319336,111.487998962402
2020-01-03 17:00:00,123.898002624512,128.393997192383,126.202003479004,129.850006103516
2020-01-03 18:00:00,112.351997375488,112.416000366211,112.127998352051,114.143997192383
2020-01-03 19:00:00,97.7229995727539,98.6190032958984,98.1230010986328,98.9710006713867
2020-01-03 20:00:00,74.9769973754883,75.4570007324219,76.4649963378906,77.2009963989258
2020-01-03 21:00:00,43.9519996643066,44.1279983520508,44.7680015563965,44.9119987487793
2020-01-03 22:00:00,5.77600002288818,5.48799991607666,6.07999992370605,5.80800008773804
2020-01-03 23:00:00,0,0,0,0
2020-01-04 00:00:00,0,0,0,0
2020-01-04 01:00:00,0,0,0,0
2020-01-04 02:00:00,0,0,0,0
2020-01-04 03:00:00,0,0,0,0
2020-01-04 04:00:00,0,0,0,0
2020-01-04 05:00:00,0,0,0,0
2020-01-04 06:00:00,0,0,0,0
